zfa_id,name,tier,tier_prefloor,usefulness_score,cell_slim,has_cl,cell_identity,ic,credited_genes,direct_genes,n_children,n_is_a_parents,n_part_of_parents,is_leaf,obsolete,in_stoplist,admin_container,structural_container,pure_grouper,curated,on_discernible_step,flags
ZFA:0000154,sinus venosus,T1,T1,4.349,0,0,0,10.3628,11,10,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000259,mandibular lateral line,T1,T1,4.349,0,0,0,10.3628,11,1,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000387,motor nucleus of vagal nerve,T1,T1,4.349,0,0,0,10.3628,11,11,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000398,nucleus isthmi,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000465,adductor operculi,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000609,ventrolateral nucleus,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000813,infraorbital lateral line neuromast,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000818,vagal neural crest,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000871,floor plate diencephalic region,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,2,1,0,0,0,0,0,0,1,
ZFA:0001025,occipital lateral line neuromast,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0001026,supraorbital lateral line neuromast,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0001063,posterior caudal vein,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0001133,pharyngeal pouch 5,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0001134,pharyngeal pouch 4,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0001136,hypodermis,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0001232,pharyngeal arch 5 skeleton,T1,T1,4.349,0,0,0,10.3628,11,7,8,1,2,0,0,0,0,0,0,0,1,
ZFA:0001293,posterior kidney,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0001372,pancreatic duct,T1,T1,4.349,0,0,0,10.3628,11,7,3,1,1,0,0,0,0,0,0,0,1,
ZFA:0001374,atrial myocardium,T1,T1,4.349,0,0,0,10.3628,11,11,1,1,2,0,0,0,0,0,0,0,1,
ZFA:0001430,pneumatic duct,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005046,hyaloid vessel,T1,T1,4.349,0,0,0,10.3628,11,11,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0005081,internal carotid artery,T1,T1,4.349,0,0,0,10.3628,11,9,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0005147,regenerating tissue,T1,T1,4.349,0,0,0,10.3628,11,6,7,1,0,0,0,0,0,0,0,0,1,
ZFA:0005227,protoneuromast,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0005654,blood plasma,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0005755,islet,T1,T1,4.349,0,0,0,10.3628,11,6,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0007008,ventral intermandibularis anterior,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0007013,preplacodal ectoderm,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0007015,posterior presumptive neural plate,T1,T1,4.349,0,0,0,10.3628,11,2,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0007019,midbrain neural plate,T1,T1,4.349,0,0,0,10.3628,11,11,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000049,optic recess,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000068,proneural cluster,T1,T1,4.34,0,0,0,10.5003,10,10,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000125,mandibular lateral line neuromast,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000320,caudal commissure,T1,T1,4.34,0,0,0,10.5003,10,7,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000352,external cellular layer,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000385,lymphatic system,T1,T1,4.34,0,0,0,10.5003,10,2,4,1,1,0,0,0,0,0,0,0,1,
ZFA:0000453,cranial nerve X,T1,T1,4.34,0,0,0,10.5003,10,10,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000523,inferior reticular formation,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000604,ventral aorta,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000664,cranial nerve VII,T1,T1,4.34,0,0,0,10.5003,10,10,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000672,hyomandibula,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000689,supracommissural nucleus of ventral telencephalon,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000692,symplectic,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000815,nucleus of the medial longitudinal fasciculus medulla oblongata,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000939,middle lateral line neuromast,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0001051,caudal division of the internal carotid artery,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0001053,primitive internal carotid artery,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0001100,hepatic duct,T1,T1,4.34,0,0,0,10.5003,10,7,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0001180,epidermal basal stratum,T1,T1,4.34,0,0,0,10.5003,10,10,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0001214,presumptive rhombomere 8,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0001334,presumptive enteric nervous system,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0001347,stratum fibrosum et griseum superficiale,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0001355,primitive meninx,T1,T1,4.34,0,0,0,10.5003,10,4,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0001369,anterior pancreatic bud,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0001384,pelvic fin bud,T1,T1,4.34,0,0,0,10.5003,10,8,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0001648,cardiac neural crest,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005000,basal communicating artery,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0005116,secondary posterior lateral line primordium,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005559,vascular sprouts,T1,T1,4.34,0,0,0,10.5003,10,3,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0007021,spinal cord neural plate,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0007063,neural crest hindbrain,T1,T1,4.34,0,0,0,10.5003,10,9,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0007082,neural plate border,T1,T1,4.34,0,0,0,10.5003,10,10,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0007083,premigratory neural crest,T1,T1,4.34,0,0,0,10.5003,10,8,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0005784,striated muscle cell,T2,T2,4.0,1,1,1,6.4647,164,0,2,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009001,receptor cell (sensu Animalia),T2,T2,4.0,1,1,1,5.6031,298,0,6,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009038,columnar/cuboidal epithelial cell,T2,T2,4.0,1,1,1,7.4647,82,0,12,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009064,mononuclear phagocyte,T2,T2,4.0,1,1,1,7.6128,74,0,3,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009074,macroglial cell,T2,T2,4.0,1,1,1,7.7562,67,0,2,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009120,mechanoreceptor cell,T2,T2,4.0,1,1,1,7.0279,111,0,2,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009132,barrier cell,T2,T2,4.0,1,1,1,6.5555,154,0,3,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009162,extracellular matrix secreting cell,T2,T2,4.0,1,1,1,8.0674,54,0,4,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009193,electrically signaling cell,T2,T2,4.0,1,1,1,3.4214,1352,0,1,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009226,stromal cell,T2,T2,4.0,1,1,1,7.8915,61,0,2,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009238,afferent neuron,T2,T2,4.0,1,1,1,6.7455,135,0,1,2,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009239,efferent neuron,T2,T2,4.0,1,1,1,6.1358,206,0,7,2,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009357,mononuclear cell,T2,T2,4.0,1,1,1,6.6523,144,0,2,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009053,sensory neuron,T2,T2,3.75,1,1,1,6.7455,135,29,3,1,0,0,0,0,0,0,0,0,0,
ZFA:0009093,GAG secreting cell,T2,T2,3.75,1,1,1,8.0674,54,0,2,1,0,0,0,0,0,0,1,0,0,pure_grouper;dead_step_only
ZFA:0009190,electrically responsive cell,T2,T2,3.75,1,1,1,3.2149,1560,0,3,1,0,0,0,0,0,0,1,0,0,pure_grouper;dead_step_only
ZFA:0009287,collagen secreting cell,T2,T2,3.75,1,1,1,8.0674,54,0,1,1,0,0,0,0,0,0,1,0,0,pure_grouper;dead_step_only
ZFA:0009307,somatic stem cell,T2,T2,3.75,1,1,1,6.396,172,4,3,1,0,0,0,0,0,0,0,0,0,
ZFA:0009059,autonomic neuron,T2,T2,3.712,1,1,1,9.6523,18,0,3,2,1,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009157,keratin accumulating cell,T2,T2,3.712,1,1,1,9.6523,18,0,1,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009194,CNS short range interneuron,T2,T2,3.703,1,1,1,9.7348,17,0,1,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0000012,central nervous system,T2,T3,3.7,0,0,0,1.127,6632,1191,10,1,0,0,0,0,0,0,0,1,1,
ZFA:0000027,paired fin skeleton,T2,T2,3.7,0,0,0,6.8336,127,0,3,1,1,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0000107,eye,T2,T3,3.7,0,0,0,1.8619,3985,2253,10,1,2,0,0,0,0,0,0,1,1,
ZFA:0000108,fin,T2,T3,3.7,0,0,0,2.9191,1915,320,4,1,0,0,0,0,0,0,0,1,1,
ZFA:0000114,heart,T2,T3,3.7,0,0,0,2.7806,2108,1920,12,1,2,0,0,0,0,0,0,1,1,
ZFA:0000123,liver,T2,T3,3.7,0,0,0,2.6337,2334,2327,12,1,2,0,0,0,0,0,0,1,1,
ZFA:0000152,retina,T2,T3,3.7,0,0,0,2.6853,2252,1717,4,1,1,0,0,0,0,0,0,1,1,
ZFA:0000339,digestive system,T2,T3,3.7,0,0,0,1.8283,4079,131,11,1,0,0,0,0,0,0,0,1,1,
ZFA:0000396,nervous system,T2,T3,3.7,0,0,0,0.9034,7744,144,9,1,0,0,0,0,0,0,0,1,1,attractor_prone
ZFA:0000444,suspensorium,T2,T2,3.7,0,0,0,7.2224,97,0,2,1,1,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0000548,musculature system,T2,T3,3.7,0,0,0,2.5054,2551,254,5,1,0,0,0,0,0,0,0,1,1,
ZFA:0001101,gustatory system,T2,T2,3.7,0,0,0,8.0149,56,0,10,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001138,vestibuloauditory system,T2,T2,3.7,0,0,0,4.2968,737,0,4,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001158,endocrine system,T2,T3,3.7,0,0,0,2.4086,2728,21,10,1,0,0,0,0,0,0,0,1,1,
ZFA:0001159,immune system,T2,T2,3.7,0,0,0,3.2392,1534,0,7,1,0,0,0,0,0,0,1,1,1,pure_grouper
ZFA:0001489,compound organ component,T2,T2,3.7,0,0,0,8.0944,53,0,1,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001495,unilaminar epithelium,T2,T2,3.7,0,0,0,6.1712,201,0,4,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001496,simple columnar epithelium,T2,T2,3.7,0,0,0,7.6523,72,0,2,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001498,simple squamous epithelium,T2,T2,3.7,0,0,0,7.2677,94,0,3,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001628,replacement bone,T2,T2,3.7,0,0,0,7.0149,112,0,2,2,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001632,portion of connective tissue,T2,T5,3.7,0,0,0,6.8223,128,11,5,1,0,0,0,0,1,0,0,1,1,curated_but_admin
ZFA:0001635,intramembranous bone,T2,T2,3.7,0,0,0,6.7348,136,0,2,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001671,macula communis,T2,T2,3.7,0,0,0,7.6128,74,0,2,1,1,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0005171,duct,T2,T2,3.7,0,0,0,4.0758,859,0,20,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0005409,pars superior ear,T2,T2,3.7,0,0,0,7.0279,111,0,4,1,1,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0005624,replacement element,T2,T2,3.7,0,0,0,7.0149,112,0,1,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0005931,vascular plexus,T2,T2,3.7,0,0,0,7.3628,88,0,3,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0005944,mural cell,T2,T2,3.685,1,1,1,9.9154,15,0,2,1,1,0,0,0,0,0,1,1,1,pure_grouper
ZFA:0009134,insulating cell,T2,T2,3.685,1,1,1,9.9154,15,0,1,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009163,myelin accumulating cell,T2,T2,3.685,1,1,1,9.9154,15,0,1,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009107,testosterone secreting cell,T2,T2,3.676,1,1,1,10.0149,14,0,1,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001667,peripheral nucleus of ventral telencephalon,T2,T2,3.673,0,0,0,8.2677,47,0,4,1,1,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0000381,lateral line sensory nucleus,T2,T2,3.664,0,0,0,8.2987,46,0,3,1,1,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001183,dermal superficial region,T2,T2,3.664,0,0,0,8.2987,46,0,1,1,1,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001543,paired fin cartilage,T2,T2,3.664,0,0,0,8.2987,46,0,2,1,1,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0005882,spermatogenic cyst,T2,T2,3.664,0,0,0,8.2987,46,0,2,1,1,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009220,photopic photoreceptor cell,T2,T2,3.649,1,1,1,10.3628,11,0,3,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0000281,hair cell posterior macula,T2,T2,3.631,1,0,1,10.6523,9,9,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0005237,erythroblast,T2,T2,3.631,1,1,1,10.6523,9,9,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0005240,Kolmer-Agduhr neuron,T2,T2,3.631,1,1,1,10.6523,9,9,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005731,branchiomotor neuron,T2,T2,3.631,1,1,1,10.6523,9,9,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005743,pancreatic D cell,T2,T2,3.631,1,1,1,10.6523,9,9,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009080,neurectodermal cell,T2,T2,3.631,1,1,1,10.6523,9,3,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0009121,auditory receptor cell,T2,T2,3.631,1,1,1,10.6523,9,9,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009169,glioblast (sensu Vertebrata),T2,T2,3.631,1,1,1,10.6523,9,9,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009246,secondary neuron,T2,T2,3.631,1,1,1,10.6523,9,0,1,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009247,secondary motor neuron,T2,T2,3.631,1,1,1,10.6523,9,9,0,2,0,1,0,0,0,0,0,0,1,
ZFA:0009313,hypertrophic chondrocyte,T2,T2,3.631,1,1,1,10.6523,9,9,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009358,ciliated olfactory receptor neuron,T2,T2,3.631,1,1,1,10.6523,9,9,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005179,MiP motor neuron,T2,T2,3.622,1,0,1,10.8223,8,8,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005244,auditory epithelial support cell,T2,T2,3.622,1,1,1,10.8223,8,8,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005744,notochord outer sheath cell,T2,T2,3.622,1,1,1,10.8223,8,8,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0005947,long single cone cell,T2,T2,3.622,1,0,1,10.8223,8,8,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009013,single fate stem cell,T2,T2,3.622,1,1,1,10.8223,8,0,2,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009098,neuroendocrine cell,T2,T2,3.622,1,1,1,10.8223,8,6,1,2,0,0,0,0,0,0,0,0,1,
ZFA:0009103,glucagon secreting cell,T2,T2,3.622,1,1,1,10.8223,8,4,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0009104,pancreatic A cell,T2,T2,3.622,1,1,1,10.8223,8,8,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009265,monocyte,T2,T2,3.622,1,1,1,10.8223,8,8,0,2,0,1,0,0,0,0,0,0,1,
ZFA:0009389,kidney cell,T2,T2,3.622,1,1,1,10.8223,8,5,3,1,1,0,0,0,0,0,0,0,1,
ZFA:0005180,RoP motor neuron,T2,T2,3.613,1,0,1,11.0149,7,7,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005233,CiD,T2,T2,3.613,1,0,1,11.0149,7,7,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005769,spermatid,T2,T2,3.613,1,1,1,11.0149,7,7,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0005773,embryonic blood vessel endothelial progenitor cell,T2,T2,3.613,1,1,1,11.0149,7,7,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005945,long double cone cell,T2,T2,3.613,1,0,1,11.0149,7,7,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005948,short single cone cell,T2,T2,3.613,1,0,1,11.0149,7,7,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009028,ameloblast,T2,T2,3.613,1,1,1,11.0149,7,7,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009184,osteoprogenitor cell,T2,T2,3.613,1,1,1,11.0149,7,7,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009224,red sensitive photoreceptor cell,T2,T2,3.613,1,1,1,11.0149,7,7,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009229,theca cell,T2,T2,3.613,1,1,1,11.0149,7,7,0,2,0,1,0,0,0,0,0,0,1,
ZFA:0009271,androgen secreting cell,T2,T2,3.613,1,1,1,11.0149,7,0,1,1,0,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0009277,acinar cell,T2,T2,3.613,1,1,1,11.0149,7,6,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0009291,muscle precursor cell,T2,T2,3.613,1,1,1,11.0149,7,6,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0009344,precursor B cell,T2,T2,3.613,1,1,1,11.0149,7,3,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0005196,MiD3cm,T2,T2,3.604,1,0,1,11.2373,6,6,0,2,1,1,0,0,0,0,0,0,1,
ZFA:0005598,pancreatic epsilon cell,T2,T2,3.604,1,1,1,11.2373,6,6,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0005599,ghrelin secreting cell,T2,T2,3.604,1,1,1,11.2373,6,4,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0005768,trigeminal sensory neuron,T2,T2,3.604,1,0,1,11.2373,6,6,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005946,short double cone cell,T2,T2,3.604,1,0,1,11.2373,6,6,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0007123,ionocyte progenitor cell,T2,T2,3.604,1,0,1,11.2373,6,6,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009047,osteoclast,T2,T2,3.604,1,1,1,11.2373,6,6,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0009166,mesenchyme condensation cell,T2,T2,3.604,1,1,1,11.2373,6,6,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009365,interneuromast cell,T2,T2,3.604,1,1,1,11.2373,6,6,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009392,connective tissue cell,T2,T2,3.604,1,1,1,11.2373,6,6,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0005915,iris melanophore layer,T2,T2,3.601,0,0,0,8.5369,39,0,1,1,1,0,0,0,0,0,1,0,1,pure_grouper
ZFA:0001098,immature hair cell anterior macula,T2,T2,3.595,1,0,1,11.5003,5,5,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0001725,immature Schwann cell,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0005185,MiD2cm,T2,T2,3.595,1,0,1,11.5003,5,5,0,2,1,1,0,0,0,0,0,0,1,
ZFA:0005245,xanthoblast,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005247,CiA,T2,T2,3.595,1,0,1,11.5003,5,5,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005324,gill ionocyte,T2,T2,3.595,1,0,1,11.5003,5,5,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0005328,iridoblast,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005565,tether cell,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009094,goblet cell,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009151,hatching gland cell,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009177,blastoderm cell,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009181,vascular associated smooth muscle cell,T2,T2,3.595,1,1,1,11.5003,5,5,0,2,0,1,0,0,0,0,0,0,1,
ZFA:0009186,neurosecretory neuron,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009203,luteinizing hormone secreting cell,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009216,adrenocorticotropic hormone secreting cell,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009223,green sensitive photoreceptor cell,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009264,corneal epithelial cell,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009282,Bergmann glial cell,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009284,pinealocyte,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009360,crypt olfactory receptor neuron,T2,T2,3.595,1,1,1,11.5003,5,5,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005178,DoLA,T2,T2,3.586,1,0,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005942,lysosome-rich enterocyte,T2,T2,3.586,1,0,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0007121,ventral cerebrospinal fluid contacting neuron,T2,T2,3.586,1,0,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009023,common lymphoid progenitor,T2,T2,3.586,1,1,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009049,mature neutrophil,T2,T2,3.586,1,1,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009050,sensory epithelial cell,T2,T2,3.586,1,1,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009078,gut endothelial cell,T2,T2,3.586,1,1,1,11.8223,4,4,0,2,1,1,0,0,0,0,0,0,1,
ZFA:0009092,exocrine cell,T2,T2,3.586,1,1,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009182,gastrula cell,T2,T2,3.586,1,1,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009205,melanocyte stimulating hormone secreting cell,T2,T2,3.586,1,1,1,11.8223,4,4,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009218,thyroid stimulating hormone secreting cell,T2,T2,3.586,1,1,1,11.8223,4,4,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009272,skeletal muscle satellite cell,T2,T2,3.586,1,1,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009278,natural killer cell,T2,T2,3.586,1,1,1,11.8223,4,4,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0009303,endothelial tip cell,T2,T2,3.586,1,1,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009343,immature B cell,T2,T2,3.586,1,1,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009352,neutrophil progenitor cell,T2,T2,3.586,1,1,1,11.8223,4,4,0,1,0,1,0,0,0,0,0,0,1,
